"","db","query","phylum","class","order","family","genus","species","ncbi"
"8380","itis","Pleurothallis homalantha",NA,NA,NA,NA,NA,NA,NA
"8381","itis","Pleurothallis pruinosa",NA,"Magnoliopsida","Asparagales","Orchidaceae","Pleurothallis","Pleurothallis pruinosa",NA
"8382","itis","Pleurothallis revoluta",NA,NA,NA,NA,NA,NA,NA
"8383","itis","Pleurothyrium bifidum",NA,NA,NA,NA,NA,NA,NA
"8384","itis","Pleurothyrium cuneifolium",NA,NA,NA,NA,NA,NA,NA
"8385","itis","Pleurothyrium insigne",NA,NA,NA,NA,NA,NA,NA
"8386","itis","Pleurothyrium maximum",NA,NA,NA,NA,NA,NA,NA
"8387","itis","Pleurothyrium panurense",NA,NA,NA,NA,NA,NA,NA
"8388","itis","Pleurothyrium parviflorum",NA,NA,NA,NA,NA,NA,NA
"8389","itis","Pleurothyrium prancei",NA,NA,NA,NA,NA,NA,NA
"8390","itis","Pleurothyrium trianae",NA,NA,NA,NA,NA,NA,NA
"8391","itis","Pleurothyrium undulatum",NA,NA,NA,NA,NA,NA,NA
"8392","itis","Pleurothyrium vasquezii",NA,NA,NA,NA,NA,NA,NA
"8393","itis","Pleurozia paradoxa",NA,"Jungermanniopsida","Pleuroziales","Pleuroziaceae","Pleurozia","Pleurozia paradoxa",NA
"8394","itis","Plinia costata",NA,NA,NA,NA,NA,NA,NA
"8395","itis","Plinia duplipilosa",NA,NA,NA,NA,NA,NA,NA
"8396","itis","Plinia humaitana",NA,NA,NA,NA,NA,NA,NA
"8397","itis","Plinia inflata",NA,NA,NA,NA,NA,NA,NA
"8398","itis","Plinia involucrata",NA,NA,NA,NA,NA,NA,NA
"8399","itis","Plinia povedae",NA,NA,NA,NA,NA,NA,NA
"8400","itis","Plinia rivularis",NA,NA,NA,NA,NA,NA,NA
"8401","itis","Plinia tapuruquarana",NA,NA,NA,NA,NA,NA,NA
"8402","itis","Plinia trunciflora",NA,NA,NA,NA,NA,NA,NA
"8403","itis","Plowmanianthus grandifolius",NA,NA,NA,NA,NA,NA,NA
"8404","itis","Pluchea sagittalis",NA,"Magnoliopsida","Asterales","Asteraceae","Pluchea","Pluchea sagittalis",NA
"8405","itis","Plukenetia brachybotrya",NA,NA,NA,NA,NA,NA,NA
"8406","itis","Plukenetia loretensis",NA,NA,NA,NA,NA,NA,NA
"8407","itis","Plukenetia polyadenia",NA,NA,NA,NA,NA,NA,NA
"8408","itis","Plukenetia verrucosa",NA,NA,NA,NA,NA,NA,NA
"8409","itis","Plumeria pudica",NA,NA,NA,NA,NA,NA,NA
"8410","itis","Plumeria rubra",NA,"Magnoliopsida","Gentianales","Apocynaceae","Plumeria","Plumeria rubra",NA
"8411","itis","Pochota fendleri",NA,NA,NA,NA,NA,NA,NA
"8412","itis","Podocalyx loranthoides",NA,NA,NA,NA,NA,NA,NA
"8413","itis","Podocarpus oleifolius",NA,NA,NA,NA,NA,NA,NA
"8414","itis","Podoluma pacimoniensis",NA,NA,NA,NA,NA,NA,NA
"8415","itis","Podostemum muelleri",NA,NA,NA,NA,NA,NA,NA
"8416","itis","Poecilandra retusa",NA,NA,NA,NA,NA,NA,NA
"8417","itis","Poeppigia procera",NA,NA,NA,NA,NA,NA,NA
"8418","itis","Pogonophora schomburgkiana",NA,NA,NA,NA,NA,NA,NA
"8419","itis","Pogonopus tubulosus",NA,NA,NA,NA,NA,NA,NA
"8420","itis","Pogostemon cablin",NA,"Magnoliopsida","Lamiales","Lamiaceae","Pogostemon","Pogostemon cablin",NA
"8421","itis","Pollalesta discolor",NA,NA,NA,NA,NA,NA,NA
"8422","itis","Polybotrya caudata",NA,NA,NA,NA,NA,NA,NA
"8423","itis","Polybotrya crassirhizoma",NA,NA,NA,NA,NA,NA,NA
"8424","itis","Polybotrya fractiserialis",NA,NA,NA,NA,NA,NA,NA
"8425","itis","Polybotrya osmundacea",NA,"Polypodiopsida","Polypodiales","Dryopteridaceae","Polybotrya","Polybotrya osmundacea",NA
"8426","itis","Polybotrya pubens",NA,NA,NA,NA,NA,NA,NA
"8427","itis","Polybotrya sessilisora",NA,NA,NA,NA,NA,NA,NA
"8428","itis","Polycarpaea corymbosa",NA,"Magnoliopsida","Caryophyllales","Caryophyllaceae","Polycarpaea","Polycarpaea corymbosa",NA
"8429","itis","Polycarpon tetraphyllum",NA,"Magnoliopsida","Caryophyllales","Caryophyllaceae","Polycarpon","Polycarpon tetraphyllum",NA
"8430","itis","Polycycnis surinamensis",NA,NA,NA,NA,NA,NA,NA
"8431","itis","Polygala acuminata",NA,NA,NA,NA,NA,NA,NA
"8432","itis","Polygala adenophora",NA,NA,NA,NA,NA,NA,NA
"8433","itis","Polygala appressa",NA,NA,NA,NA,NA,NA,NA
"8434","itis","Polygala celosioides",NA,NA,NA,NA,NA,NA,NA
"8435","itis","Polygala gracilis",NA,NA,NA,NA,NA,NA,NA
"8436","itis","Polygala hygrophila",NA,NA,NA,NA,NA,NA,NA
"8437","itis","Polygala longicaulis",NA,"Magnoliopsida","Fabales","Polygalaceae","Polygala","Polygala longicaulis",NA
"8438","itis","Polygala mandonii",NA,NA,NA,NA,NA,NA,NA
"8439","itis","Polygala saprophytica",NA,NA,NA,NA,NA,NA,NA
"8440","itis","Polygala timoutou",NA,NA,NA,NA,NA,NA,NA
"8441","itis","Polygala trichosperma",NA,NA,NA,NA,NA,NA,NA
"8442","itis","Polygonanthus amazonicus",NA,NA,NA,NA,NA,NA,NA
"8443","itis","Polyotidium huebneri",NA,NA,NA,NA,NA,NA,NA
"8444","itis","Polyphlebium capillaceum",NA,"Polypodiopsida","Hymenophyllales","Hymenophyllaceae","Polyphlebium","Polyphlebium capillaceum",NA
"8445","itis","Polypodium bombycinum",NA,NA,NA,NA,NA,NA,NA
"8446","itis","Polypodium caceresii",NA,NA,NA,NA,NA,NA,NA
"8447","itis","Polypodium dasypleuron",NA,NA,NA,NA,NA,NA,NA
"8448","itis","Polypodium decumanum",NA,NA,NA,NA,NA,"Polypodium decumanum",NA
"8449","itis","Polypodium fraxinifolium",NA,NA,NA,NA,NA,NA,NA
"8450","itis","Polypodium polypodioides",NA,NA,NA,NA,NA,"Polypodium polypodioides",NA
"8451","itis","Polypodium triseriale",NA,NA,NA,NA,NA,"Polypodium triseriale",NA
"8452","itis","Polyscias fruticosa",NA,"Magnoliopsida","Apiales","Araliaceae","Polyscias","Polyscias fruticosa",NA
"8453","itis","Polysiphonia exilis",NA,NA,NA,NA,NA,NA,NA
"8454","itis","Polystachya concreta",NA,"Magnoliopsida","Asparagales","Orchidaceae","Polystachya","Polystachya concreta",NA
"8455","itis","Polystachya foliosa",NA,"Magnoliopsida","Asparagales","Orchidaceae","Polystachya","Polystachya foliosa",NA
"8456","itis","Polystachya stenophylla",NA,NA,NA,NA,NA,NA,NA
"8457","itis","Polytaenium guayanense",NA,NA,NA,NA,NA,NA,NA
"8458","itis","Polytaenium lineatum",NA,NA,NA,NA,NA,"Polytaenium lineatum",NA
"8459","itis","Polytrichum commune",NA,"Polytrichopsida","Polytrichales","Polytrichaceae","Polytrichum","Polytrichum commune",NA
"8460","itis","Polytrichum juniperinum",NA,"Polytrichopsida","Polytrichales","Polytrichaceae","Polytrichum","Polytrichum juniperinum",NA
"8461","itis","Pombalia bigibbosa",NA,NA,NA,NA,NA,NA,NA
"8462","itis","Pombalia communis",NA,NA,NA,NA,NA,NA,NA
"8463","itis","Pombalia oppositifolia",NA,NA,NA,NA,NA,NA,NA
"8464","itis","Pombalia prunifolia",NA,NA,NA,NA,NA,NA,NA
"8465","itis","Pontederia azurea",NA,"Magnoliopsida","Commelinales","Pontederiaceae","Pontederia","Pontederia azurea",NA
"8466","itis","Pontederia cordata",NA,"Magnoliopsida","Commelinales","Pontederiaceae","Pontederia","Pontederia cordata",NA
"8467","itis","Pontederia crassipes",NA,"Magnoliopsida","Commelinales","Pontederiaceae","Pontederia","Pontederia crassipes",NA
"8468","itis","Pontederia diversifolia",NA,"Magnoliopsida","Commelinales","Pontederiaceae","Pontederia","Pontederia diversifolia",NA
"8469","itis","Pontederia rotundifolia",NA,"Magnoliopsida","Commelinales","Pontederiaceae","Pontederia","Pontederia rotundifolia",NA
"8470","itis","Poraqueiba guianensis",NA,NA,NA,NA,NA,NA,NA
"8471","itis","Poraqueiba paraensis",NA,NA,NA,NA,NA,NA,NA
"8472","itis","Poraqueiba sericea",NA,NA,NA,NA,NA,NA,NA
"8473","itis","Porcelia ponderosa",NA,NA,NA,NA,NA,NA,NA
"8474","itis","Porella swartziana",NA,"Jungermanniopsida","Porellales","Porellaceae","Porella","Porella swartziana",NA
"8475","itis","Porocystis acuminata",NA,NA,NA,NA,NA,NA,NA
"8476","itis","Porocystis toulicioides",NA,NA,NA,NA,NA,NA,NA
"8477","itis","Porophyllum ruderale",NA,"Magnoliopsida","Asterales","Asteraceae","Porophyllum","Porophyllum ruderale",NA
"8478","itis","Porotrichum lancifrons",NA,NA,NA,NA,NA,NA,NA
"8479","itis","Portulaca grandiflora",NA,"Magnoliopsida","Caryophyllales","Portulacaceae","Portulaca","Portulaca grandiflora",NA
"8480","itis","Portulaca halimoides",NA,"Magnoliopsida","Caryophyllales","Portulacaceae","Portulaca","Portulaca halimoides",NA
"8481","itis","Portulaca monanthoides",NA,NA,NA,NA,NA,NA,NA
"8482","itis","Portulaca oleracea",NA,"Magnoliopsida","Caryophyllales","Portulacaceae","Portulaca","Portulaca oleracea",NA
"8483","itis","Portulaca pilosa",NA,"Magnoliopsida","Caryophyllales","Portulacaceae","Portulaca","Portulaca pilosa",NA
"8484","itis","Portulaca sedifolia",NA,NA,NA,NA,NA,NA,NA
"8485","itis","Portulaca umbraticola",NA,"Magnoliopsida","Caryophyllales","Portulacaceae","Portulaca","Portulaca umbraticola",NA
"8486","itis","Posoqueria coriacea",NA,NA,NA,NA,NA,NA,NA
"8487","itis","Posoqueria latifolia",NA,"Magnoliopsida","Gentianales","Rubiaceae","Posoqueria","Posoqueria latifolia",NA
"8488","itis","Posoqueria longiflora",NA,NA,NA,NA,NA,NA,NA
"8489","itis","Posoqueria panamensis",NA,NA,NA,NA,NA,NA,NA
"8490","itis","Potalia amara",NA,NA,NA,NA,NA,NA,NA
"8491","itis","Potalia coronata",NA,NA,NA,NA,NA,NA,NA
"8492","itis","Potalia elegans",NA,NA,NA,NA,NA,NA,NA
"8493","itis","Potalia maguireorum",NA,NA,NA,NA,NA,NA,NA
"8494","itis","Potalia resinifera",NA,NA,NA,NA,NA,NA,NA
"8495","itis","Potamogeton nodosus",NA,"Magnoliopsida","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton nodosus",NA
"8496","itis","Potamogeton pusillus",NA,"Magnoliopsida","Alismatales","Potamogetonaceae","Potamogeton","Potamogeton pusillus",NA
"8497","itis","Pothomorphe peltata",NA,NA,NA,NA,NA,"Pothomorphe peltata",NA
"8498","itis","Pourouma acuminata",NA,NA,NA,NA,NA,NA,NA
"8499","itis","Pourouma bicolor",NA,NA,NA,NA,NA,NA,NA
"8500","itis","Pourouma cecropiifolia",NA,NA,NA,NA,NA,NA,NA
"8501","itis","Pourouma cucura",NA,NA,NA,NA,NA,NA,NA
"8502","itis","Pourouma cuspidata",NA,NA,NA,NA,NA,NA,NA
"8503","itis","Pourouma elliptica",NA,NA,NA,NA,NA,NA,NA
"8504","itis","Pourouma ferruginea",NA,NA,NA,NA,NA,NA,NA
"8505","itis","Pourouma formicarum",NA,NA,NA,NA,NA,NA,NA
"8506","itis","Pourouma guianensis",NA,NA,NA,NA,NA,NA,NA
"8507","itis","Pourouma melinonii",NA,NA,NA,NA,NA,NA,NA
"8508","itis","Pourouma minor",NA,NA,NA,NA,NA,NA,NA
"8509","itis","Pourouma mollis",NA,NA,NA,NA,NA,NA,NA
"8510","itis","Pourouma myrmecophila",NA,NA,NA,NA,NA,NA,NA
"8511","itis","Pourouma ovata",NA,NA,NA,NA,NA,NA,NA
"8512","itis","Pourouma phaeotricha",NA,NA,NA,NA,NA,NA,NA
"8513","itis","Pourouma tomentosa",NA,NA,NA,NA,NA,NA,NA
"8514","itis","Pourouma velutina",NA,NA,NA,NA,NA,NA,NA
"8515","itis","Pourouma villosa",NA,NA,NA,NA,NA,NA,NA
"8516","itis","Pouteria ambelaniifolia",NA,NA,NA,NA,NA,NA,NA
"8517","itis","Pouteria anomala",NA,NA,NA,NA,NA,NA,NA
"8518","itis","Pouteria arcuata",NA,NA,NA,NA,NA,NA,NA
"8519","itis","Pouteria atabapoensis",NA,NA,NA,NA,NA,NA,NA
"8520","itis","Pouteria baehniana",NA,NA,NA,NA,NA,NA,NA
"8521","itis","Pouteria bangii",NA,NA,NA,NA,NA,NA,NA
"8522","itis","Pouteria bilocularis",NA,NA,NA,NA,NA,NA,NA
"8523","itis","Pouteria buenaventurensis",NA,NA,NA,NA,NA,NA,NA
"8524","itis","Pouteria caimito",NA,"Magnoliopsida","Ericales","Sapotaceae","Pouteria","Pouteria caimito",NA
"8525","itis","Pouteria campanulata",NA,NA,NA,NA,NA,NA,NA
"8526","itis","Pouteria cayennensis",NA,NA,NA,NA,NA,NA,NA
"8527","itis","Pouteria chocoensis",NA,NA,NA,NA,NA,NA,NA
"8528","itis","Pouteria cicatricata",NA,NA,NA,NA,NA,NA,NA
"8529","itis","Pouteria cladantha",NA,NA,NA,NA,NA,NA,NA
"8530","itis","Pouteria coriacea",NA,NA,NA,NA,NA,NA,NA
"8531","itis","Pouteria cuspidata",NA,NA,NA,NA,NA,NA,NA
"8532","itis","Pouteria decorticans",NA,NA,NA,NA,NA,NA,NA
"8533","itis","Pouteria deliciosa",NA,NA,NA,NA,NA,NA,NA
"8534","itis","Pouteria durlandii",NA,NA,NA,NA,NA,NA,NA
"8535","itis","Pouteria egregia",NA,NA,NA,NA,NA,NA,NA
"8536","itis","Pouteria elegans",NA,NA,NA,NA,NA,NA,NA
"8537","itis","Pouteria engleri",NA,NA,NA,NA,NA,NA,NA
"8538","itis","Pouteria ephedrantha",NA,NA,NA,NA,NA,NA,NA
"8539","itis","Pouteria ericoides",NA,NA,NA,NA,NA,NA,NA
"8540","itis","Pouteria erythrochrysa",NA,NA,NA,NA,NA,NA,NA
"8541","itis","Pouteria eugeniifolia",NA,NA,NA,NA,NA,NA,NA
"8542","itis","Pouteria filipes",NA,NA,NA,NA,NA,NA,NA
"8543","itis","Pouteria fimbriata",NA,NA,NA,NA,NA,NA,NA
"8544","itis","Pouteria flavilatex",NA,NA,NA,NA,NA,NA,NA
"8545","itis","Pouteria franciscana",NA,NA,NA,NA,NA,NA,NA
"8546","itis","Pouteria freitasii",NA,NA,NA,NA,NA,NA,NA
"8547","itis","Pouteria fulva",NA,NA,NA,NA,NA,NA,NA
"8548","itis","Pouteria gabrielensis",NA,NA,NA,NA,NA,NA,NA
"8549","itis","Pouteria gardneri",NA,NA,NA,NA,NA,NA,NA
"8550","itis","Pouteria glauca",NA,NA,NA,NA,NA,NA,NA
"8551","itis","Pouteria glomerata",NA,NA,NA,NA,NA,NA,NA
"8552","itis","Pouteria gomphiifolia",NA,NA,NA,NA,NA,NA,NA
"8553","itis","Pouteria gongrijpii",NA,NA,NA,NA,NA,NA,NA
"8554","itis","Pouteria grandiflora",NA,NA,NA,NA,NA,NA,NA
"8555","itis","Pouteria guianensis",NA,NA,NA,NA,NA,NA,NA
"8556","itis","Pouteria hispida",NA,NA,NA,NA,NA,NA,NA
"8557","itis","Pouteria jariensis",NA,NA,NA,NA,NA,NA,NA
"8558","itis","Pouteria juruana",NA,NA,NA,NA,NA,NA,NA
"8559","itis","Pouteria krukovii",NA,NA,NA,NA,NA,NA,NA
"8560","itis","Pouteria laevigata",NA,NA,NA,NA,NA,NA,NA
"8561","itis","Pouteria latianthera",NA,NA,NA,NA,NA,NA,NA
"8562","itis","Pouteria lucens",NA,NA,NA,NA,NA,NA,NA
"8563","itis","Pouteria lucumifolia",NA,NA,NA,NA,NA,NA,NA
"8564","itis","Pouteria macrophylla",NA,NA,NA,NA,NA,NA,NA
"8565","itis","Pouteria maguirei",NA,NA,NA,NA,NA,NA,NA
"8566","itis","Pouteria manaosensis",NA,NA,NA,NA,NA,NA,NA
"8567","itis","Pouteria maxima",NA,NA,NA,NA,NA,NA,NA
"8568","itis","Pouteria minima",NA,NA,NA,NA,NA,NA,NA
"8569","itis","Pouteria multiflora",NA,"Magnoliopsida","Ericales","Sapotaceae","Pouteria","Pouteria multiflora",NA
"8570","itis","Pouteria nemorosa",NA,NA,NA,NA,NA,NA,NA
"8571","itis","Pouteria nudipetala",NA,NA,NA,NA,NA,NA,NA
"8572","itis","Pouteria oblanceolata",NA,NA,NA,NA,NA,NA,NA
"8573","itis","Pouteria opposita",NA,NA,NA,NA,NA,NA,NA
"8574","itis","Pouteria oppositifolia",NA,NA,NA,NA,NA,NA,NA
"8575","itis","Pouteria pachyphylla",NA,NA,NA,NA,NA,NA,NA
"8576","itis","Pouteria pallens",NA,NA,NA,NA,NA,NA,NA
"8577","itis","Pouteria pariry",NA,NA,NA,NA,NA,NA,NA
"8578","itis","Pouteria peruviensis",NA,NA,NA,NA,NA,NA,NA
"8579","itis","Pouteria petiolata",NA,NA,NA,NA,NA,NA,NA
"8580","itis","Pouteria pimichinensis",NA,NA,NA,NA,NA,NA,NA
"8581","itis","Pouteria platyphylla",NA,NA,NA,NA,NA,NA,NA
"8582","itis","Pouteria plicata",NA,NA,NA,NA,NA,NA,NA
"8583","itis","Pouteria polysepala",NA,NA,NA,NA,NA,NA,NA
"8584","itis","Pouteria procera",NA,NA,NA,NA,NA,NA,NA
"8585","itis","Pouteria putamen-ovi",NA,NA,NA,NA,NA,NA,NA
"8586","itis","Pouteria ramiflora",NA,NA,NA,NA,NA,NA,NA
"8587","itis","Pouteria resinosa",NA,NA,NA,NA,NA,NA,NA
"8588","itis","Pouteria reticulata",NA,NA,NA,NA,NA,NA,NA
"8589","itis","Pouteria retinervis",NA,NA,NA,NA,NA,NA,NA
"8590","itis","Pouteria rigida",NA,NA,NA,NA,NA,NA,NA
"8591","itis","Pouteria rostrata",NA,NA,NA,NA,NA,NA,NA
"8592","itis","Pouteria scrobiculata",NA,NA,NA,NA,NA,NA,NA
"8593","itis","Pouteria simulans",NA,NA,NA,NA,NA,NA,NA
"8594","itis","Pouteria stipulifera",NA,NA,NA,NA,NA,NA,NA
"8595","itis","Pouteria surumuensis",NA,NA,NA,NA,NA,NA,NA
"8596","itis","Pouteria tarumanensis",NA,NA,NA,NA,NA,NA,NA
"8597","itis","Pouteria torta",NA,NA,NA,NA,NA,NA,NA
"8598","itis","Pouteria trilocularis",NA,NA,NA,NA,NA,NA,NA
"8599","itis","Pouteria ucuqui",NA,NA,NA,NA,NA,NA,NA
"8600","itis","Pouteria venosa",NA,NA,NA,NA,NA,NA,NA
"8601","itis","Pouteria vernicosa",NA,NA,NA,NA,NA,NA,NA
"8602","itis","Pouteria virescens",NA,NA,NA,NA,NA,NA,NA
"8603","itis","Pouteria williamii",NA,NA,NA,NA,NA,NA,NA
"8604","itis","Pouzolzia formicaria",NA,NA,NA,NA,NA,NA,NA
"8605","itis","Pradosia beardii",NA,NA,NA,NA,NA,NA,NA
"8606","itis","Pradosia cochlearia",NA,NA,NA,NA,NA,NA,NA
"8607","itis","Pradosia decipiens",NA,NA,NA,NA,NA,NA,NA
"8608","itis","Pradosia grisebachii",NA,NA,NA,NA,NA,NA,NA
"8609","itis","Pradosia huberi",NA,NA,NA,NA,NA,NA,NA
"8610","itis","Pradosia lahoziana",NA,NA,NA,NA,NA,NA,NA
"8611","itis","Pradosia schomburgkiana",NA,NA,NA,NA,NA,NA,NA
"8612","itis","Pradosia subverticillata",NA,NA,NA,NA,NA,NA,NA
"8613","itis","Pradosia surinamensis",NA,NA,NA,NA,NA,NA,NA
"8614","itis","Pradosia verticillata",NA,NA,NA,NA,NA,NA,NA
"8615","itis","Pranceacanthus coccineus",NA,NA,NA,NA,NA,NA,NA
"8616","itis","Praxelis asperulacea",NA,NA,NA,NA,NA,NA,NA
"8617","itis","Praxelis clematidea",NA,NA,NA,NA,NA,NA,NA
"8618","itis","Praxelis diffusa",NA,NA,NA,NA,NA,NA,NA
"8619","itis","Premna bracteata",NA,NA,NA,NA,NA,NA,NA
"8620","itis","Prescottia stachyodes",NA,"Magnoliopsida","Asparagales","Orchidaceae","Prescottia","Prescottia stachyodes",NA
"8621","itis","Preslianthus detonsus",NA,NA,NA,NA,NA,NA,NA
"8622","itis","Preslianthus pittieri",NA,NA,NA,NA,NA,NA,NA
"8623","itis","Prestoea schultzeana",NA,NA,NA,NA,NA,NA,NA
"8624","itis","Prestonia amazonica",NA,NA,NA,NA,NA,NA,NA
"8625","itis","Prestonia cayennensis",NA,NA,NA,NA,NA,NA,NA
"8626","itis","Prestonia coalita",NA,NA,NA,NA,NA,NA,NA
"8627","itis","Prestonia lindleyana",NA,NA,NA,NA,NA,NA,NA
"8628","itis","Prestonia macroneura",NA,NA,NA,NA,NA,NA,NA
"8629","itis","Prestonia megagros",NA,NA,NA,NA,NA,NA,NA
"8630","itis","Prestonia ornata",NA,NA,NA,NA,NA,NA,NA
"8631","itis","Prestonia quinquangularis",NA,"Magnoliopsida","Gentianales","Apocynaceae","Prestonia","Prestonia quinquangularis",NA
"8632","itis","Prestonia surinamensis",NA,NA,NA,NA,NA,NA,NA
"8633","itis","Prestonia tomentosa",NA,NA,NA,NA,NA,NA,NA
"8634","itis","Prestonia trifida",NA,NA,NA,NA,NA,NA,NA
"8635","itis","Prestonia vaupesana",NA,NA,NA,NA,NA,NA,NA
"8636","itis","Prionolejeunea denticulata",NA,"Jungermanniopsida","Porellales","Lejeuneaceae","Prionolejeunea","Prionolejeunea denticulata",NA
"8637","itis","Prionostemma aspera",NA,NA,NA,NA,NA,NA,NA
"8638","itis","Prionostemma asperum",NA,NA,NA,NA,NA,NA,NA
"8639","itis","Pristimera celastroides",NA,"Magnoliopsida","Celastrales","Celastraceae","Pristimera","Pristimera celastroides",NA
"8640","itis","Pristimera nervosa",NA,NA,NA,NA,NA,NA,NA
"8641","itis","Pristimera tenuiflora",NA,NA,NA,NA,NA,NA,NA
"8642","itis","Priva bahiensis",NA,NA,NA,NA,NA,NA,NA
"8643","itis","Priva lappulacea",NA,"Magnoliopsida","Lamiales","Verbenaceae","Priva","Priva lappulacea",NA
"8644","itis","Prockia crucis",NA,"Magnoliopsida","Malpighiales","Salicaceae","Prockia","Prockia crucis",NA
"8645","itis","Prosthechea aemula",NA,NA,NA,NA,NA,NA,NA
"8646","itis","Prosthechea crassilabia",NA,NA,NA,NA,NA,NA,NA
"8647","itis","Prosthechea fragrans",NA,NA,NA,NA,NA,NA,NA
"8648","itis","Prosthechea jauana",NA,NA,NA,NA,NA,NA,NA
"8649","itis","Prosthechea moojenii",NA,NA,NA,NA,NA,NA,NA
"8650","itis","Prosthechea vespa",NA,NA,NA,NA,NA,NA,NA
"8651","itis","Protium altsonii",NA,NA,NA,NA,NA,NA,NA
"8652","itis","Protium alvarezianum",NA,NA,NA,NA,NA,NA,NA
"8653","itis","Protium amazonicum",NA,NA,NA,NA,NA,NA,NA
"8654","itis","Protium apiculatum",NA,NA,NA,NA,NA,NA,NA
"8655","itis","Protium aracouchini",NA,NA,NA,NA,NA,NA,NA
"8656","itis","Protium calanense",NA,NA,NA,NA,NA,NA,NA
"8657","itis","Protium calendulinum",NA,NA,NA,NA,NA,NA,NA
"8658","itis","Protium carnosum",NA,NA,NA,NA,NA,NA,NA
"8659","itis","Protium carolense",NA,NA,NA,NA,NA,NA,NA
"8660","itis","Protium cornutum",NA,NA,NA,NA,NA,NA,NA
"8661","itis","Protium crassipetalum",NA,NA,NA,NA,NA,NA,NA
"8662","itis","Protium crenatum",NA,NA,NA,NA,NA,NA,NA
"8663","itis","Protium cuneatum",NA,NA,NA,NA,NA,NA,NA
"8664","itis","Protium decandrum",NA,NA,NA,NA,NA,NA,NA
"8665","itis","Protium divaricatum",NA,NA,NA,NA,NA,NA,NA
"8666","itis","Protium elegans",NA,NA,NA,NA,NA,NA,NA
"8667","itis","Protium ferrugineum",NA,NA,NA,NA,NA,NA,NA
"8668","itis","Protium fimbriatum",NA,NA,NA,NA,NA,NA,NA
"8669","itis","Protium gallicum",NA,NA,NA,NA,NA,NA,NA
"8670","itis","Protium gallosum",NA,NA,NA,NA,NA,NA,NA
"8671","itis","Protium giganteum",NA,NA,NA,NA,NA,NA,NA
"8672","itis","Protium glabrescens",NA,NA,NA,NA,NA,NA,NA
"8673","itis","Protium glomerulosum",NA,NA,NA,NA,NA,NA,NA
"8674","itis","Protium grandifolium",NA,NA,NA,NA,NA,NA,NA
"8675","itis","Protium guacayanum",NA,NA,NA,NA,NA,NA,NA
"8676","itis","Protium guianense",NA,NA,NA,NA,NA,NA,NA
"8677","itis","Protium hebetatum",NA,NA,NA,NA,NA,NA,NA
"8678","itis","Protium heptaphyllum",NA,NA,NA,NA,NA,NA,NA
"8679","itis","Protium klugii",NA,NA,NA,NA,NA,NA,NA
"8680","itis","Protium krukoffii",NA,NA,NA,NA,NA,NA,NA
"8681","itis","Protium laxiflorum",NA,NA,NA,NA,NA,NA,NA
"8682","itis","Protium leptostachyum",NA,NA,NA,NA,NA,NA,NA
"8683","itis","Protium llanorum",NA,NA,NA,NA,NA,NA,NA
"8684","itis","Protium macrocarpum",NA,NA,NA,NA,NA,NA,NA
"8685","itis","Protium meridionale",NA,NA,NA,NA,NA,NA,NA
"8686","itis","Protium morii",NA,NA,NA,NA,NA,NA,NA
"8687","itis","Protium nitidifolium",NA,NA,NA,NA,NA,NA,NA
"8688","itis","Protium nodulosum",NA,NA,NA,NA,NA,NA,NA
"8689","itis","Protium occultum",NA,NA,NA,NA,NA,NA,NA
"8690","itis","Protium opacum",NA,NA,NA,NA,NA,NA,NA
"8691","itis","Protium ovatum",NA,NA,NA,NA,NA,NA,NA
"8692","itis","Protium pallidum",NA,NA,NA,NA,NA,NA,NA
"8693","itis","Protium paniculatum",NA,NA,NA,NA,NA,NA,NA
"8694","itis","Protium pilosissimum",NA,NA,NA,NA,NA,NA,NA
"8695","itis","Protium pilosum",NA,NA,NA,NA,NA,NA,NA
"8696","itis","Protium plagiocarpium",NA,NA,NA,NA,NA,NA,NA
"8697","itis","Protium polybotryum",NA,NA,NA,NA,NA,NA,NA
"8698","itis","Protium puncticulatum",NA,NA,NA,NA,NA,NA,NA
"8699","itis","Protium reticulatum",NA,NA,NA,NA,NA,NA,NA
"8700","itis","Protium rhynchophyllum",NA,NA,NA,NA,NA,NA,NA
"8701","itis","Protium robustum",NA,NA,NA,NA,NA,NA,NA
"8702","itis","Protium rubrum",NA,NA,NA,NA,NA,NA,NA
"8703","itis","Protium sagotianum",NA,NA,NA,NA,NA,NA,NA
"8704","itis","Protium spruceanum",NA,NA,NA,NA,NA,NA,NA
"8705","itis","Protium strumosum",NA,NA,NA,NA,NA,NA,NA
"8706","itis","Protium subserratum",NA,NA,NA,NA,NA,NA,NA
"8707","itis","Protium tenuifolium",NA,NA,NA,NA,NA,NA,NA
"8708","itis","Protium tonyanum",NA,NA,NA,NA,NA,NA,NA
"8709","itis","Protium trifoliolatum",NA,NA,NA,NA,NA,NA,NA
"8710","itis","Protium unifoliolatum",NA,NA,NA,NA,NA,NA,NA
"8711","itis","Protium urophyllidium",NA,NA,NA,NA,NA,NA,NA
"8712","itis","Protium warmingianum",NA,NA,NA,NA,NA,NA,NA
"8713","itis","Protocephalozia ephemeroides",NA,"Jungermanniopsida","Jungermanniales","Lepidoziaceae","Protocephalozia","Protocephalozia ephemeroides",NA
"8714","itis","Prunus amplifolia",NA,NA,NA,NA,NA,NA,NA
"8715","itis","Prunus debilis",NA,NA,NA,NA,NA,NA,NA
